time	V(vout)
9.154999999996458e-003	1.210541e+000
9.174999999996450e-003	1.206840e+000
9.194999999996442e-003	1.203951e+000
9.214999999996434e-003	1.201918e+000
9.234999999996427e-003	1.200773e+000
9.254999999996419e-003	1.200534e+000
9.274999999996411e-003	1.201206e+000
9.294999999996403e-003	1.202777e+000
9.314999999996396e-003	1.205223e+000
9.334999999996388e-003	1.208506e+000
9.354999999996380e-003	1.212573e+000
9.374999999996372e-003	1.217361e+000
9.404999999996361e-003	1.225727e+000
9.434999999996349e-003	1.235246e+000
9.464999999996338e-003	1.245583e+000
9.476428571424904e-003	1.249713e+000
9.487857142853471e-003	1.253834e+000
9.499285714282038e-003	1.257947e+000
9.510714285710606e-003	1.262051e+000
9.522142857139173e-003	1.266147e+000
9.533571428567740e-003	1.270234e+000
9.544999999996306e-003	1.274312e+000
9.574999999996295e-003	1.284433e+000
9.604999999996283e-003	1.293627e+000
9.634999999996272e-003	1.301570e+000
9.654999999996264e-003	1.306028e+000
9.674999999996256e-003	1.309733e+000
9.694999999996248e-003	1.312626e+000
9.714999999996241e-003	1.314662e+000
9.734999999996233e-003	1.315808e+000
9.754999999996225e-003	1.316047e+000
9.774999999996217e-003	1.315374e+000
9.794999999996210e-003	1.313800e+000
9.814999999996202e-003	1.311350e+000
9.834999999996194e-003	1.308063e+000
9.854999999996186e-003	1.303991e+000
9.874999999996179e-003	1.299198e+000
9.904999999996167e-003	1.290824e+000
9.934999999996155e-003	1.281298e+000
9.964999999996144e-003	1.270957e+000
9.976428571424710e-003	1.266826e+000
9.987857142853277e-003	1.262704e+000
9.999285714281844e-003	1.258591e+000
1.001071428571041e-002	1.254488e+000
1.002214285713898e-002	1.250393e+000
1.003357142856755e-002	1.246307e+000
1.004499999999611e-002	1.242231e+000
1.007499999999610e-002	1.232116e+000
1.010499999999609e-002	1.222929e+000
1.013499999999608e-002	1.214994e+000
1.015499999999607e-002	1.210541e+000
1.017499999999606e-002	1.206840e+000
1.019499999999605e-002	1.203951e+000
1.020499999999605e-002	1.202825e+000
1.022499999999604e-002	1.201233e+000
1.024499999999604e-002	1.200540e+000
1.026499999999603e-002	1.200757e+000
1.028499999999602e-002	1.201880e+000
1.030499999999601e-002	1.203893e+000
1.032499999999600e-002	1.206763e+000
1.034499999999600e-002	1.210445e+000
1.036499999999599e-002	1.214881e+000
1.039499999999598e-002	1.222795e+000
1.042499999999597e-002	1.231965e+000
1.045499999999595e-002	1.242069e+000
1.046642857142452e-002	1.246142e+000
1.047785714285309e-002	1.250226e+000
1.048928571428165e-002	1.254320e+000
1.050071428571022e-002	1.258423e+000
1.051214285713879e-002	1.262537e+000
1.052357142856736e-002	1.266660e+000
1.053499999999592e-002	1.270794e+000
1.056499999999591e-002	1.281145e+000
1.059499999999590e-002	1.290686e+000
1.062499999999589e-002	1.299080e+000
1.064499999999588e-002	1.303889e+000
1.066499999999587e-002	1.307979e+000
1.068499999999586e-002	1.311285e+000
1.070499999999586e-002	1.313754e+000
1.072499999999585e-002	1.315348e+000
1.074499999999584e-002	1.316042e+000
1.076499999999583e-002	1.315824e+000
1.078499999999583e-002	1.314698e+000
1.080499999999582e-002	1.312683e+000
1.082499999999581e-002	1.309809e+000
1.084499999999580e-002	1.306122e+000
1.086499999999580e-002	1.301680e+000
1.089499999999578e-002	1.293759e+000
1.092499999999577e-002	1.284581e+000
1.095499999999576e-002	1.274472e+000
1.096642857142433e-002	1.270397e+000
1.097785714285289e-002	1.266313e+000
1.098928571428146e-002	1.262219e+000
1.100071428571003e-002	1.258115e+000
1.101214285713860e-002	1.254002e+000
1.102357142856716e-002	1.249880e+000
1.103499999999573e-002	1.245747e+000
1.106499999999572e-002	1.235402e+000
1.109499999999571e-002	1.225867e+000
1.112499999999569e-002	1.217481e+000
1.114499999999569e-002	1.212677e+000
1.116499999999568e-002	1.208593e+000
1.118499999999567e-002	1.205291e+000
1.120499999999566e-002	1.202825e+000
1.122499999999566e-002	1.201233e+000
1.124499999999565e-002	1.200540e+000
1.126499999999564e-002	1.200757e+000
1.128499999999563e-002	1.201880e+000
1.130499999999562e-002	1.203893e+000
1.132499999999562e-002	1.206763e+000
1.134499999999561e-002	1.210445e+000
1.136499999999560e-002	1.214882e+000
1.139499999999559e-002	1.222795e+000
1.142499999999558e-002	1.231965e+000
1.145499999999557e-002	1.242069e+000
1.146642857142413e-002	1.246143e+000
1.147785714285270e-002	1.250226e+000
1.148928571428127e-002	1.254320e+000
1.150071428570984e-002	1.258423e+000
1.151214285713840e-002	1.262537e+000
1.152357142856697e-002	1.266660e+000
1.153499999999554e-002	1.270794e+000
1.156499999999552e-002	1.281145e+000
1.159499999999551e-002	1.290686e+000
1.162499999999550e-002	1.299080e+000
1.164499999999549e-002	1.303889e+000
1.166499999999549e-002	1.307979e+000
1.168499999999548e-002	1.311285e+000
1.170499999999547e-002	1.313754e+000
1.172499999999546e-002	1.315348e+000
1.174499999999545e-002	1.316042e+000
1.176499999999545e-002	1.315824e+000
1.178499999999544e-002	1.314698e+000
1.180499999999543e-002	1.312683e+000
1.182499999999542e-002	1.309809e+000
1.184499999999542e-002	1.306122e+000
1.186499999999541e-002	1.301680e+000
1.189499999999540e-002	1.293759e+000
1.192499999999538e-002	1.284581e+000
1.195499999999537e-002	1.274473e+000
1.196642857142394e-002	1.270398e+000
1.197785714285251e-002	1.266313e+000
1.198928571428107e-002	1.262219e+000
1.200071428570964e-002	1.258115e+000
1.201214285713821e-002	1.254002e+000
1.202357142856677e-002	1.249880e+000
1.203499999999534e-002	1.245748e+000
1.206499999999533e-002	1.235402e+000
1.209499999999532e-002	1.225867e+000
1.212499999999531e-002	1.217481e+000
1.214499999999530e-002	1.212677e+000
1.216499999999529e-002	1.208593e+000
