time	V(vout)
1.436499999999444e-002	7.416031e-001
1.438499999999443e-002	8.024070e-001
1.440499999999442e-002	8.705164e-001
1.442499999999442e-002	9.448864e-001
1.444499999999441e-002	1.024363e+000
1.446499999999440e-002	1.107698e+000
1.448499999999439e-002	1.193569e+000
1.450499999999438e-002	1.280600e+000
1.452499999999438e-002	1.367385e+000
1.454499999999437e-002	1.452517e+000
1.456499999999436e-002	1.534611e+000
1.458499999999435e-002	1.612336e+000
1.460499999999435e-002	1.684437e+000
1.462499999999434e-002	1.749766e+000
1.464499999999433e-002	1.807294e+000
1.466499999999432e-002	1.856133e+000
1.468499999999431e-002	1.895541e+000
1.470499999999431e-002	1.924935e+000
1.472499999999430e-002	1.943884e+000
1.474499999999429e-002	1.952118e+000
1.476499999999428e-002	1.949518e+000
1.478499999999428e-002	1.936123e+000
1.480499999999427e-002	1.912124e+000
1.482499999999426e-002	1.877869e+000
1.484499999999425e-002	1.833863e+000
1.486499999999424e-002	1.780767e+000
1.488499999999424e-002	1.719394e+000
1.490499999999423e-002	1.650702e+000
1.492499999999422e-002	1.575780e+000
1.494499999999421e-002	1.495830e+000
1.496499999999421e-002	1.412148e+000
1.498499999999420e-002	1.326092e+000
1.500499999999419e-002	1.239061e+000
1.502499999999418e-002	1.152466e+000
1.504499999999417e-002	1.067699e+000
1.506499999999417e-002	9.861103e-001
1.508499999999416e-002	9.089874e-001
1.510499999999415e-002	8.375313e-001
1.512499999999414e-002	7.728411e-001
1.514499999999414e-002	7.158989e-001
1.516499999999413e-002	6.675578e-001
1.518499999999412e-002	6.285325e-001
1.520499999999411e-002	5.993913e-001
1.522499999999410e-002	5.805538e-001
1.524499999999410e-002	5.722943e-001
1.526499999999409e-002	5.747507e-001
1.528499999999408e-002	5.879152e-001
1.530499999999407e-002	6.116108e-001
1.532499999999407e-002	6.454887e-001
1.534499999999406e-002	6.890416e-001
1.536499999999405e-002	7.416161e-001
1.538499999999404e-002	8.024199e-001
1.540499999999404e-002	8.705294e-001
1.542499999999403e-002	9.448994e-001
1.544499999999402e-002	1.024376e+000
1.546499999999401e-002	1.107711e+000
1.548499999999400e-002	1.193582e+000
1.550499999999400e-002	1.280613e+000
1.552499999999399e-002	1.367398e+000
1.554499999999398e-002	1.452530e+000
1.556499999999397e-002	1.534624e+000
1.558499999999397e-002	1.612349e+000
1.560499999999396e-002	1.684450e+000
1.562499999999395e-002	1.749779e+000
1.564499999999394e-002	1.807307e+000
1.566499999999393e-002	1.856146e+000
1.568499999999393e-002	1.895554e+000
1.570499999999392e-002	1.924948e+000
1.572499999999391e-002	1.943897e+000
1.574499999999390e-002	1.952131e+000
1.576499999999390e-002	1.949531e+000
1.578499999999389e-002	1.936136e+000
1.580499999999388e-002	1.912137e+000
1.582499999999387e-002	1.877882e+000
1.584499999999386e-002	1.833876e+000
1.586499999999386e-002	1.780780e+000
1.588499999999385e-002	1.719407e+000
1.590499999999384e-002	1.650715e+000
1.592499999999383e-002	1.575793e+000
1.594499999999383e-002	1.495843e+000
1.596499999999382e-002	1.412161e+000
1.598499999999381e-002	1.326105e+000
1.600499999999380e-002	1.239075e+000
1.602499999999379e-002	1.152479e+000
1.604499999999379e-002	1.067712e+000
1.606499999999378e-002	9.861233e-001
1.608499999999377e-002	9.090004e-001
1.610499999999376e-002	8.375443e-001
1.612499999999376e-002	7.728540e-001
1.614499999999375e-002	7.159117e-001
1.616499999999374e-002	6.675707e-001
1.618499999999373e-002	6.285453e-001
1.620499999999372e-002	5.994042e-001
1.622499999999372e-002	5.805666e-001
1.624499999999371e-002	5.723071e-001
1.626499999999370e-002	5.747635e-001
1.628499999999369e-002	5.879281e-001
1.630499999999369e-002	6.116236e-001
1.632499999999368e-002	6.455016e-001
1.634499999999367e-002	6.890545e-001
1.636499999999366e-002	7.416290e-001
1.638499999999366e-002	8.024328e-001
1.640499999999365e-002	8.705423e-001
1.642499999999364e-002	9.449124e-001
1.644499999999363e-002	1.024389e+000
1.646499999999362e-002	1.107724e+000
1.648499999999362e-002	1.193595e+000
1.650499999999361e-002	1.280626e+000
1.652499999999360e-002	1.367411e+000
1.654499999999359e-002	1.452543e+000
1.656499999999359e-002	1.534637e+000
1.658499999999358e-002	1.612362e+000
1.660499999999357e-002	1.684464e+000
1.662499999999356e-002	1.749792e+000
1.664499999999355e-002	1.807320e+000
1.666499999999355e-002	1.856158e+000
1.668499999999354e-002	1.895567e+000
1.670499999999353e-002	1.924961e+000
1.672499999999352e-002	1.943910e+000
1.674499999999352e-002	1.952144e+000
1.676499999999351e-002	1.949544e+000
1.678499999999350e-002	1.936149e+000
1.680499999999349e-002	1.912150e+000
1.682499999999348e-002	1.877895e+000
1.684499999999348e-002	1.833889e+000
1.686499999999347e-002	1.780793e+000
1.688499999999346e-002	1.719420e+000
1.690499999999345e-002	1.650728e+000
1.692499999999345e-002	1.575806e+000
1.694499999999344e-002	1.495856e+000
1.696499999999343e-002	1.412174e+000
1.698499999999342e-002	1.326118e+000
1.700499999999341e-002	1.239088e+000
1.702499999999341e-002	1.152492e+000
1.704499999999340e-002	1.067725e+000
1.706499999999339e-002	9.861363e-001
1.708499999999338e-002	9.090133e-001
1.710499999999338e-002	8.375571e-001
1.712499999999337e-002	7.728668e-001
1.714499999999336e-002	7.159246e-001
1.716499999999335e-002	6.675835e-001
1.718499999999334e-002	6.285582e-001
1.720499999999334e-002	5.994170e-001
1.722499999999333e-002	5.805794e-001
1.724499999999332e-002	5.723199e-001
1.726499999999331e-002	5.747764e-001
1.728499999999331e-002	5.879408e-001
1.730499999999330e-002	6.116365e-001
1.732499999999329e-002	6.455144e-001
1.734499999999328e-002	6.890673e-001
1.736499999999328e-002	7.416419e-001
1.738499999999327e-002	8.024458e-001
1.740499999999326e-002	8.705553e-001
1.742499999999325e-002	9.449253e-001
1.744499999999324e-002	1.024402e+000
1.746499999999324e-002	1.107737e+000
1.748499999999323e-002	1.193608e+000
1.750499999999322e-002	1.280639e+000
1.752499999999321e-002	1.367424e+000
1.754499999999321e-002	1.452556e+000
1.756499999999320e-002	1.534650e+000
1.758499999999319e-002	1.612375e+000
1.760499999999318e-002	1.684476e+000
1.762499999999317e-002	1.749805e+000
1.764499999999317e-002	1.807333e+000
1.766499999999316e-002	1.856171e+000
1.768499999999315e-002	1.895580e+000
1.770499999999314e-002	1.924974e+000
1.772499999999314e-002	1.943923e+000
1.774499999999313e-002	1.952157e+000
1.776499999999312e-002	1.949557e+000
1.778499999999311e-002	1.936162e+000
1.780499999999310e-002	1.912162e+000
1.782499999999310e-002	1.877908e+000
1.784499999999309e-002	1.833902e+000
1.786499999999308e-002	1.780806e+000
1.788499999999307e-002	1.719433e+000
1.790499999999307e-002	1.650741e+000
1.792499999999306e-002	1.575819e+000
1.794499999999305e-002	1.495869e+000
1.796499999999304e-002	1.412187e+000
1.798499999999303e-002	1.326131e+000
1.800499999999303e-002	1.239101e+000
1.802499999999302e-002	1.152505e+000
1.804499999999301e-002	1.067738e+000
1.806499999999300e-002	9.861493e-001
1.808499999999300e-002	9.090262e-001
1.810499999999299e-002	8.375700e-001
1.812499999999298e-002	7.728797e-001
1.814499999999297e-002	7.159374e-001
1.816499999999297e-002	6.675963e-001
1.818499999999296e-002	6.285709e-001
1.820499999999295e-002	5.994297e-001
1.822499999999294e-002	5.805922e-001
1.824499999999293e-002	5.723326e-001
1.826499999999293e-002	5.747891e-001
1.828499999999292e-002	5.879536e-001
1.830499999999291e-002	6.116493e-001
1.832499999999290e-002	6.455272e-001
1.834499999999290e-002	6.890802e-001
1.836499999999289e-002	7.416548e-001
1.838499999999288e-002	8.024586e-001
1.840499999999287e-002	8.705682e-001
1.842499999999286e-002	9.449382e-001
1.844499999999286e-002	1.024415e+000
1.846499999999285e-002	1.107750e+000
1.848499999999284e-002	1.193621e+000
1.850499999999283e-002	1.280652e+000
1.852499999999283e-002	1.367437e+000
1.854499999999282e-002	1.452569e+000
1.856499999999281e-002	1.534663e+000
1.858499999999280e-002	1.612388e+000
1.860499999999279e-002	1.684489e+000
1.862499999999279e-002	1.749818e+000
1.864499999999278e-002	1.807346e+000
1.866499999999277e-002	1.856184e+000
1.868499999999276e-002	1.895593e+000
1.870499999999276e-002	1.924986e+000
1.872499999999275e-002	1.943936e+000
1.874499999999274e-002	1.952170e+000
1.876499999999273e-002	1.949570e+000
1.878499999999272e-002	1.936174e+000
1.880499999999272e-002	1.912175e+000
1.882499999999271e-002	1.877921e+000
1.884499999999270e-002	1.833915e+000
1.886499999999269e-002	1.780819e+000
1.888499999999269e-002	1.719446e+000
1.890499999999268e-002	1.650754e+000
1.892499999999267e-002	1.575832e+000
1.894499999999266e-002	1.495882e+000
1.896499999999265e-002	1.412200e+000
1.898499999999265e-002	1.326144e+000
1.900499999999264e-002	1.239114e+000
1.902499999999263e-002	1.152518e+000
1.904499999999262e-002	1.067751e+000
1.906499999999262e-002	9.861621e-001
1.908499999999261e-002	9.090390e-001
1.910499999999260e-002	8.375829e-001
1.912499999999259e-002	7.728926e-001
1.914499999999259e-002	7.159503e-001
1.916499999999258e-002	6.676091e-001
1.918499999999257e-002	6.285837e-001
1.920499999999256e-002	5.994425e-001
1.922499999999255e-002	5.806049e-001
1.924499999999255e-002	5.723454e-001
1.926499999999254e-002	5.748019e-001
1.928499999999253e-002	5.879664e-001
1.930499999999252e-002	6.116621e-001
1.932499999999252e-002	6.455400e-001
1.934499999999251e-002	6.890929e-001
1.936499999999250e-002	7.416676e-001
1.938499999999249e-002	8.024715e-001
1.940499999999248e-002	8.705810e-001
1.942499999999248e-002	9.449512e-001
1.944499999999247e-002	1.024428e+000
1.946499999999246e-002	1.107763e+000
1.948499999999245e-002	1.193634e+000
1.950499999999245e-002	1.280665e+000
1.952499999999244e-002	1.367450e+000
1.954499999999243e-002	1.452582e+000
1.956499999999242e-002	1.534676e+000
1.958499999999241e-002	1.612401e+000
1.960499999999241e-002	1.684502e+000
1.962499999999240e-002	1.749831e+000
1.964499999999239e-002	1.807359e+000
1.966499999999238e-002	1.856197e+000
1.968499999999238e-002	1.895606e+000
1.970499999999237e-002	1.924999e+000
1.972499999999236e-002	1.943949e+000
1.974499999999235e-002	1.952182e+000
1.976499999999234e-002	1.949583e+000
1.978499999999234e-002	1.936187e+000
1.980499999999233e-002	1.912188e+000
1.982499999999232e-002	1.877934e+000
1.984499999999231e-002	1.833928e+000
1.986499999999231e-002	1.780832e+000
1.988499999999230e-002	1.719459e+000
1.990499999999229e-002	1.650767e+000
1.992499999999228e-002	1.575845e+000
1.994499999999227e-002	1.495895e+000
1.996499999999227e-002	1.412213e+000
1.998499999999226e-002	1.326157e+000
1.999499999999226e-002	1.282681e+000
2.000000000000000e-002	1.260895e+000
